TaskId,ProjectId,TaskCode,TaskDiscipline,TaskType,SubTask,Name,Detail,UserIds,StartDate,TargetDate,FinishedDate,Hours,Modified,AutoLoad
5184,PRO-000-TBF_TRAINING,ARC-OTH-STDM-03,Architecture,Others,Standardize Model,MEP Team - VNC Project Practice,,"(151),(225),(228),(170),(229),(207),(223)",2022-04-08,2022-04-15,,0,,06/13/2022 1:39:10 PM
5185,PRO-000-TBF_TRAINING,ARC-RDT-MTGS-01,Architecture,Tools For Revit,Meetings,10-TBF-R&D Presentation,,"(73),(185),(216),(183),(169),(191),(210),(182),(109),(192),(221),(208),(176),(217),(190)",2021-03-22,2021-03-25,2021-04-29,0,,06/13/2022 1:39:10 PM
5186,PRO-116-IPP-01,ARC-2DD-STDM-01,Architecture,2D Documentation,Standardize Model,LIQUOUR SHOP,,"(192),(221),(176),(191),(185),(190)",2021-03-10,2021-03-13,,0,,06/13/2022 1:39:10 PM
5187,PRO-116-IPP-01,ARC-2DD-MGMT-01,Architecture,2D Documentation,Project Management,ID Project Report ,,"(221),(192)",2021-03-11,2021-03-14,,0,,06/13/2022 1:39:10 PM
5188,PRO-116-IPP-01,ARC-2DD-NEWM-01,Architecture,2D Documentation,New Model,02-HIM & HER SHOP,,"(221),(192)",2021-04-22,2021-04-25,,0,,06/13/2022 1:39:10 PM
5189,PRO-116-IPP-01,ARC-MOD-STDM-01,Architecture,Modelling,Standardize Model,LIQUOUR SHOP,,"(192),(221),(217),(190),(208)",2021-03-10,2021-03-13,,0,,06/13/2022 1:39:10 PM
5190,PRO-116-IPP-01,ARC-MOD-NEWM-01,Architecture,Modelling,New Model,01- HIM & HER SHOP,,"(221),(192),(190)",2021-04-22,2021-04-25,,0,,06/13/2022 1:39:10 PM
5191,PRO-116-IPP-01,ARC-MTB-MTGS-01,Architecture,Meeting - Billable,Meetings,00-Official Meeting,,(224),2021-02-22,2021-06-30,,0,,06/13/2022 1:39:10 PM
5192,PRO-116-IPP-01,ARC-MTB-MTGS-02,Architecture,Meeting - Billable,Meetings,00-Internal Meeting,,(224),2021-02-22,2021-06-30,,0,,06/13/2022 1:39:10 PM
5193,PRO-116-IPP-01,ARC-PJM-MGMT-01,Architecture,Project Management,Project Management,00-Check Resource/ Workload/Mangement,,(224),2021-03-22,2021-03-25,,0,,06/13/2022 1:39:10 PM
5194,PRO-127-UNIOS-01,MEP-MOD-NEWM-01,MEP,Modelling,New Model,01.Modeling and Documentation,,"(205),(218),(219),(151),(223),(196),(170)",2021-08-02,2021-08-05,2021-11-23,0,,06/13/2022 1:39:10 PM
5195,PRO-127-UNIOS-01,MEP-MOD-NEWM-02,MEP,Modelling,New Model,02.QC,,"(205),(218),(219),(151),(223),(196),(170)",2021-08-02,2021-08-05,2021-11-23,0,,06/13/2022 1:39:10 PM
5196,PRO-127-UNI-03,MEP-MOD-STDM,MEP,Modelling,Standardize Model,Parametric Lighting Family Creation,,"(219),(229),(223)",2022-03-15,2022-03-18,2021-04-01,0,,07/04/2022 5:39:51 PM
5197,PRO-127-UNI-03,MEP-MOD-MGMT,MEP,Modelling,Project Management,03. Project Management & QA,,(212),2022-03-15,2022-03-18,2021-04-01,0,,07/04/2022 5:40:40 PM
5198,PRO-000-UAI,ALL-OTH-STDM,Others,Others,Standardize Model,Unreal Engine Training,Log-in Hours spent here for both self learning and Live training,"(73),(188),(229),(213),(212)",2021-11-19,2022-03-31,2022-06-25,0,,06/30/2022 1:28:51 PM
5199,PRO-113-VNC-01,ELE-MOD-MDLU-01,MEP,Modelling,Model Upgrade,SOW-06 | LIGHTING CONTROLS & FIXTURES CIRCUIT 3D MODEL & PARAMETERS TAG,"Scope Inclusions/Assumptions:

01.Modelling of the Lighting circuit in accordance to plan drawings provided in the document DFW TERMINAL F-PHASE 1 - WS Submittal REV 1 received 2020.10.19.(with the assumption that in addition to  DFW TERMINAL F-PHASE 1 - WS Submittal REV 1 more information will be received for the execution of this scope)

02.Data Inputs on the Parameters based on the available information in the document: DFW TERMINAL F-PHASE 1 - WS Submittal REV 1

03.Raise issues in cases on inconsistent information

04.Naviswork Export 2 time weekly to monitor changes, progress and possible ommission of information by others

05.It is assumed that there will be no major changes to the Lighting design and arc / str model which will greatly affect the coordination works. hence, additional hours may incur to accommodate the said changes

06.Clash Detection / coordination with other services/ BIM Contractors

07.The document DFW TERMINAL F-PHASE 1 - WS Submittal REV 1 do not include Level 4 drawings for this scope during the MHE preparation,  it is assumed that the light layout on rooms is similar with Level 4 in SOW-03 with minimal differences. The proposed hours is subject to change once latest information is received

08.Separation of hours for Horizontal conduits, Vertical Circuits and asset data has been done in accordance to Meeting on October 21,2020","(197),(205),(220),(149),(202)",2020-12-14,2020-12-23,2020-12-29,500,,06/13/2022 1:39:10 PM
5200,PRO-113-VNC-01,ELE-MOD-STDM-01,MEP,Modelling,Standardize Model,"SOW-08 : DCN 3 & 5, LIGHTING CONTROLS CONDUIT and FIRE ALARM MODEL UPDATE",,(205),2021-02-19,2021-02-26,2021-03-05,0,,06/13/2022 1:39:10 PM
5201,PRO-113-VNC-01,ELE-OTH-MDLU-01,MEP,Others,Model Upgrade,SOW-07 | AUDITING MODELS SCOPE (ELECTRICAL SERVICE),"Model Audit exercise includes:       
- Review of Electrical services i.e, Fire Alarm, Controls, Lighting and Device Conduits  
- Model Review is for (state the model file name) only       
- Review of Completeness of Asset Data       ","(197),(205),(212),(149),(202),(180)",2020-12-14,2021-01-06,2021-01-11,500,,06/13/2022 1:39:10 PM
5202,PRO-113-VNC-01,OTH-OTH-MGMT-01,Others,Others,Project Management,Man-hr Estimation task,,(212),2021-02-01,2021-04-01,2021-03-05,0,,06/13/2022 1:39:10 PM
5203,PRO-113-VNC-01,ELE-2DD-STDM-02,MEP,2D Documentation,Standardize Model,SOW-01B | FIRE ALARM DOCUMENTATION,,"(205),(212),(149),(202),(180),(197),(220)",2020-12-22,2021-01-06,2021-01-11,181,,06/13/2022 1:39:10 PM
5204,PRO-113-VNC-01,MEP-CRD-MDLU-01,MEP,Coordination,Model Upgrade,SOW-06 Lighting circuit modelling and coordination,,"(205),(220),(197),(202),(212)",2020-12-26,2021-01-26,2021-02-08,800,,06/13/2022 1:39:10 PM
5205,PRO-113-VNC-04,ARC-MOD-NEWM-01,Architecture,Modelling,New Model,Create 3D Model and 2D Documentation,,"(210),(215),(191),(182),(190),(73)",2021-03-02,2021-03-12,2021-03-24,0,,06/13/2022 1:39:10 PM
5206,PRO-113-VNC-04,ARC-2DD-MGMT-01,Architecture,2D Documentation,Project Management,QC and Management,,"(215),(73)",2021-03-12,2021-03-26,2021-03-24,0,,06/13/2022 1:39:10 PM
5207,PRO-113-VNC-05,ARC-MOD-NEWM-01,Architecture,Modelling,New Model,Stage 1 - Create As-built model and documentation,,"(182),(210),(190)",2021-04-01,2021-04-01,2021-04-12,0,,06/13/2022 1:39:10 PM
5208,PRO-113-VNC-05,ARC-MOD-NEWM-02,Architecture,Modelling,New Model,Stage 1 - QC as-built model and documentation,,(73),2021-04-01,2021-04-01,2021-04-12,0,,06/13/2022 1:39:10 PM
5209,PRO-113-VNC-05,ARC-MOD-NEWM-03,Architecture,Modelling,New Model,Stage 2 - Create propose architecture design model and documentation,,"(182),(139),(200),(210)",2021-04-08,2021-04-14,2021-04-14,0,,06/13/2022 1:39:10 PM
5210,PRO-113-VNC-05,ARC-MOD-NEWM-04,Architecture,Modelling,New Model,Stage 2 - QC- Propose architecture design model and documentation,,"(182),(73)",2021-04-08,2021-04-14,2021-04-14,0,,06/13/2022 1:39:10 PM
5211,PRO-113-VNC-05,ARC-PJM-MGMT-01,Architecture,Project Management,Project Management,Project and team management,,"(73),(224)",2021-04-01,2021-04-29,2021-04-14,0,,06/13/2022 1:39:10 PM
5212,PRO-113-VNC-05,ARC-OTH-NEWM-01,Architecture,Others,New Model,Review sample Revit file and 2D documentation (Prototype and Houston) ,,"(182),(210),(190),(73)",2021-04-02,2021-04-06,2021-04-06,0,,06/13/2022 1:39:10 PM
5213,PRO-113-VNC-06_VO1,ARC-MOD-NEWM-01,Architecture,Modelling,New Model,Stage 2 - Update design model and documentation follow layout plan change,,"(188),(112),(73)",2021-04-27,2021-04-27,2021-04-27,0,,06/13/2022 1:39:10 PM
5214,PRO-113-VNC-06,ARC-MOD-NEWM-01,Architecture,Modelling,New Model,Stage 2 - Create propose architecture design model and documentation,,"(210),(190),(188),(112)",2021-04-21,2021-04-26,2021-04-26,0,,06/13/2022 1:39:10 PM
5215,PRO-113-VNC-06,ARC-MOD-NEWM-02,Architecture,Modelling,New Model,Stage 2 - QC- Propose architecture design model and documentation,,"(73),(190),(188)",2021-04-21,2021-04-26,2021-04-28,0,,06/13/2022 1:39:10 PM
5216,PRO-113-VNC-06,ARC-PJM-MGMT-01,Architecture,Project Management,Project Management,Project and team management,,(73),2021-04-21,2021-04-26,2021-04-26,0,,06/13/2022 1:39:10 PM
5217,PRO-113-VNC-07,ARC-MOD-NEWM-01,Architecture,Modelling,New Model,Stage 1 - Create As-built model and documentation,,"(182),(210),(190)",2021-04-01,2021-04-01,2021-04-12,0,,06/13/2022 1:39:10 PM
5218,PRO-113-VNC-07,ARC-MOD-NEWM-02,Architecture,Modelling,New Model,Stage 1 - QC as-built model and documentation,,(73),2021-04-01,2021-04-01,2021-04-01,0,,06/13/2022 1:39:10 PM
5219,PRO-113-VNC-07,ARC-MOD-NEWM-03,Architecture,Modelling,New Model,Stage 2 - Create propose architecture design model and documentation,,"(112),(190),(188)",2021-04-08,2021-04-16,2021-04-16,0,,06/13/2022 1:39:10 PM
5220,PRO-113-VNC-07,ARC-MOD-NEWM-04,Architecture,Modelling,New Model,Stage 2 - QC- Propose architecture design model and documentation,,"(73),(190)",2021-04-08,2021-04-16,2021-04-16,0,,06/13/2022 1:39:10 PM
5221,PRO-113-VNC-07,ARC-PJM-MGMT-01,Architecture,Project Management,Project Management,Project and team management,,"(73),(224)",2021-04-01,2021-04-29,2021-04-29,0,,06/13/2022 1:39:10 PM
5222,PRO-113-VNC-08,ARC-MOD-NEWM-01,Architecture,Modelling,New Model,Stage 1 - Create As-built model and documentation,,"(182),(210),(190)",2021-04-02,2021-04-02,2021-04-01,0,,06/13/2022 1:39:10 PM
5223,PRO-113-VNC-08,ARC-MOD-NEWM-02,Architecture,Modelling,New Model,Stage 1 - QC as-built model and documentation,,(73),2021-04-02,2021-04-02,2021-04-02,0,,06/13/2022 1:39:10 PM
5224,PRO-113-VNC-08,ARC-MOD-NEWM-03,Architecture,Modelling,New Model,Stage 2 - Create propose architecture design model and documentation,,"(112),(190),(188)",2021-04-08,2021-04-20,2021-05-13,0,,06/13/2022 1:39:10 PM
5225,PRO-113-VNC-08,ARC-MOD-NEWM-04,Architecture,Modelling,New Model,Stage 2 - QC- Propose architecture design model and documentation,,"(73),(190)",2021-04-08,2021-04-20,2021-05-13,0,,06/13/2022 1:39:10 PM
5226,PRO-113-VNC-08,ARC-PJM-MGMT-01,Architecture,Project Management,Project Management,Project and team management,,"(73),(224)",2021-04-01,2021-04-29,2021-05-13,0,,06/13/2022 1:39:10 PM
5227,PRO-113-VNC-10,ARC-MOD-NEWM-01,Architecture,Modelling,New Model,Stage 1 - Create As-built model and documentation,,"(182),(210),(190),(188)",2021-04-05,2021-04-08,2021-04-09,0,,06/13/2022 1:39:10 PM
5228,PRO-113-VNC-10,ARC-PJM-MGMT-01,Architecture,Project Management,Project Management,Project and team management,,"(73),(224)",2021-04-05,2021-04-08,2021-05-13,0,,06/13/2022 1:39:10 PM
5229,PRO-113-VNC-12,ARC-MOD-NEWM-01,Architecture,Modelling,New Model,Stage 1 - Create As-built model and documentation,,"(182),(210),(190)",2021-04-14,2021-04-15,2021-04-15,0,,06/13/2022 1:39:10 PM
5230,PRO-113-VNC-12,ARC-MOD-NEWM-02,Architecture,Modelling,New Model,Stage 1 - QC as-built model and documentation,,"(73),(182)",2021-04-15,2021-04-16,2021-04-16,0,,06/13/2022 1:39:10 PM
5231,PRO-113-VNC-12,ARC-MOD-NEWM-03,Architecture,Modelling,New Model,Stage 2 - Create propose architecture design model and documentation,,"(182),(139),(200),(210),(215),(176),(208),(109),(140),(203),(199)",2021-04-21,2021-04-23,2021-04-23,0,,06/13/2022 1:39:10 PM
5232,PRO-113-VNC-12,ARC-MOD-NEWM-04,Architecture,Modelling,New Model,Stage 2 - QC- Propose architecture design model and documentation,,"(182),(73)",2021-04-21,2021-04-23,2021-04-23,0,,06/13/2022 1:39:11 PM
5233,PRO-113-VNC-12,ARC-PJM-MGMT-01,Architecture,Project Management,Project Management,Project and team management,,(73),2021-04-16,2021-04-19,2021-04-23,0,,06/13/2022 1:39:11 PM
5234,PRO-113-VNC-13,MEP-OTH-MDLU-01,MEP,Others,Model Upgrade,Model Upgrade and 2D Documentation,,"(151),(225),(196),(219)",2021-04-22,2021-04-28,2021-05-28,54,,06/13/2022 1:39:11 PM
5235,PRO-113-VNC-13,MEP-OTH-MDLU-02,MEP,Others,Model Upgrade,Model Review and QA/QC,,"(151),(149),(187)",2021-04-22,2021-04-28,2021-05-06,20,,06/13/2022 1:39:11 PM
5236,PRO-113-VNC-13,MEP-PJM-MGMT-01,MEP,Project Management,Project Management,Project Management,,"(149),(187)",2021-04-22,2021-04-28,2021-05-06,10,,06/13/2022 1:39:11 PM
5237,PRO-113-VNC-13,MEP-CRD-MDLU-01,MEP,Coordination,Model Upgrade,Clash Resolution and Coordination,,"(151),(219)",2021-04-22,2021-04-28,2021-05-28,16,,06/13/2022 1:39:11 PM
5238,PRO-113-VNC-14,ARC-MOD-NEWM-01,Architecture,Modelling,New Model,Stage 1 - Create As-built model and documentation,,"(182),(210),(200),(139),(112)",2021-04-16,2021-04-19,2021-05-13,0,,06/13/2022 1:39:11 PM
5239,PRO-113-VNC-14,ARC-MOD-NEWM-02,Architecture,Modelling,New Model,Stage 1 - QC as-built model and documentation,,"(73),(182)",2021-04-16,2021-04-19,2021-05-13,0,,06/13/2022 1:39:11 PM
5240,PRO-113-VNC-14,ARC-MOD-NEWM-03,Architecture,Modelling,New Model,Stage 2 - Create propose architecture design model and documentation,,"(190),(210),(139),(112),(182)",2021-05-13,2021-05-16,2021-05-13,0,,06/13/2022 1:39:11 PM
5241,PRO-113-VNC-14,ARC-MOD-NEWM-04,Architecture,Modelling,New Model,Stage 2 - QC- Propose architecture design model and documentation,,"(73),(182)",2021-05-13,2021-05-16,2021-05-13,0,,06/13/2022 1:39:11 PM
5242,PRO-113-VNC-14,ARC-PJM-MGMT-01,Architecture,Project Management,Project Management,Project and team management,,(73),2021-04-16,2021-04-19,2021-05-13,0,,06/13/2022 1:39:11 PM
5243,PRO-113-VNC-15,ARC-MOD-NEWM-01,Architecture,Modelling,New Model,Stage 1 - QC as-built model and documentation,,"(73),(190)",2021-04-20,2021-04-23,2021-04-23,0,,06/13/2022 1:39:11 PM
5244,PRO-113-VNC-15,ARC-MOD-NEWM-02,Architecture,Modelling,New Model,Stage 1 - Create As-built model and documentation,,"(210),(190),(112)",2021-04-20,2021-04-23,2021-04-23,0,,06/13/2022 1:39:11 PM
5245,PRO-113-VNC-15,ARC-MOD-NEWM-03,Architecture,Modelling,New Model,Stage 2 - Create propose architecture design model and documentation,,"(109),(169),(182)",2021-05-13,2021-05-20,2021-05-20,0,,06/13/2022 1:39:11 PM
5246,PRO-113-VNC-15,ARC-MOD-NEWM-04,Architecture,Modelling,New Model,Stage 2 - QC- Propose architecture design model and documentation,,"(73),(182),(169)",2021-05-13,2021-05-20,2021-05-20,0,,06/13/2022 1:39:11 PM
5247,PRO-113-VNC-15,ARC-PJM-MGMT-01,Architecture,Project Management,Project Management,Project and team management,,(73),2021-04-20,2021-04-23,2021-05-20,0,,06/13/2022 1:39:11 PM
5248,PRO-113-VNC-16,ARC-MOD-NEWM-01,Architecture,Modelling,New Model,Stage 1 - Create As-built model and documentation,,"(182),(200),(139)",2021-04-20,2021-04-23,2021-05-13,0,,06/13/2022 1:39:11 PM
5249,PRO-113-VNC-16,ARC-MOD-NEWM-02,Architecture,Modelling,New Model,Stage 1 - QC as-built model and documentation,,"(73),(182)",2021-04-20,2021-04-23,2021-05-13,0,,06/13/2022 1:39:11 PM
5250,PRO-113-VNC-16,ARC-MOD-NEWM-03,Architecture,Modelling,New Model,Stage 2 - Create propose architecture design model and documentation,,"(190),(210)",2021-04-22,2021-04-28,2021-05-13,0,,06/13/2022 1:39:11 PM
5251,PRO-113-VNC-16,ARC-MOD-NEWM-04,Architecture,Modelling,New Model,Stage 2 - QC- Propose architecture design model and documentation,,"(73),(190)",2021-04-22,2021-04-28,2021-05-13,0,,06/13/2022 1:39:11 PM
5252,PRO-113-VNC-16,ARC-PJM-MGMT-01,Architecture,Project Management,Project Management,Project and team management,,(73),2021-04-20,2021-04-23,2021-05-13,0,,06/13/2022 1:39:11 PM
5253,PRO-113-VNC-17,ARC-MOD-NEWM-01,Architecture,Modelling,New Model,Stage 1 - Create As-built model and documentation,,"(188),(206),(209)",2021-04-22,2021-04-23,2021-05-13,0,,06/13/2022 1:39:11 PM
5254,PRO-113-VNC-17,ARC-MOD-NEWM-02,Architecture,Modelling,New Model,Stage 1 - QC as-built model and documentation,,"(73),(188)",2021-04-22,2021-04-23,2021-05-13,0,,06/13/2022 1:39:11 PM
5255,PRO-113-VNC-17,ARC-PJM-MGMT-01,Architecture,Project Management,Project Management,Project and team management,,(73),2021-04-22,2021-04-23,2021-05-13,0,,06/13/2022 1:39:11 PM
5256,PRO-113-VNC-18,MEP-OTH-MDLU-01,MEP,Others,Model Upgrade,Model Upgrade and 2D Documentation,,"(151),(196),(207),(225),(223)",2021-04-27,2021-04-29,2021-05-28,54,,06/13/2022 1:39:11 PM
5257,PRO-113-VNC-18,MEP-OTH-MDLU-02,MEP,Others,Model Upgrade,Model Review and QA/QC,,"(187),(149),(151)",2021-04-27,2021-04-29,2021-05-06,20,,06/13/2022 1:39:11 PM
5258,PRO-113-VNC-18,MEP-OTH-MDLU-03,MEP,Others,Model Upgrade,Clash Resolution and Coordination,,"(187),(151),(196)",2021-04-27,2021-04-29,2021-05-28,16,,06/13/2022 1:39:11 PM
5259,PRO-113-VNC-19_A,ARC-MOD-NEWM-01,Architecture,Modelling,New Model,Stage 1 - Create As-built model and documentation,,"(210),(190),(112),(182),(139)",2021-05-04,2021-05-06,2021-05-06,0,,06/13/2022 1:39:11 PM
5260,PRO-113-VNC-19_A,ARC-MOD-NEWM-02,Architecture,Modelling,New Model,Stage 1 - QC as-built model and documentation,,"(73),(182),(190)",2021-05-04,2021-05-06,2021-05-06,0,,06/13/2022 1:39:11 PM
5261,PRO-113-VNC-19_A,ARC-MOD-NEWM-03,Architecture,Modelling,New Model,Stage 2 - Create propose architecture design model and documentation,,"(139),(112),(169)",2021-06-09,2021-06-17,2022-03-30,0,,06/13/2022 1:39:11 PM
5262,PRO-113-VNC-19_A,ARC-PJM-MGMT-01,Architecture,Project Management,Project Management,Project and team management,,(73),2021-05-04,2021-05-06,2021-05-13,0,,06/13/2022 1:39:11 PM
5263,PRO-113-VNC-19_M,MEP-OTH-NEWM-01,MEP,Others,New Model,As-Built Modelling and Documentation,,"(151),(219),(170)",2021-05-05,2021-05-06,2021-05-28,16,,06/13/2022 1:39:11 PM
5264,PRO-113-VNC-19_M,MEP-OTH-MGMT-01,MEP,Others,Project Management,QA/QC and Project Management,,"(149),(187)",2021-05-05,2021-05-06,2021-05-28,4,,06/13/2022 1:39:11 PM
5265,PRO-113-VNC-20_M,MEP-OTH-MDLU-01,MEP,Others,Model Upgrade,3D Modelling Update and 2D Documentation,,"(151),(225),(219)",2021-05-12,2021-05-14,2021-05-28,24,,06/13/2022 1:39:11 PM
5266,PRO-113-VNC-20_M,MEP-OTH-MGMT-01,MEP,Others,Project Management,QA/QC & Project Management,,"(187),(149)",2021-05-12,2021-05-14,2021-05-28,6,,06/13/2022 1:39:11 PM
5267,PRO-113-VNC-20_A,ARC-MOD-NEWM-01,Architecture,Modelling,New Model,Stage 2 - Create propose architecture design model and documentation,,"(182),(139),(112),(190),(169)",2021-05-12,2021-05-20,2021-05-20,0,,06/13/2022 1:39:11 PM
5268,PRO-113-VNC-20_A,ARC-MOD-NEWM-02,Architecture,Modelling,New Model,Stage 2 - QC- Propose architecture design model and documentation,,"(73),(182)",2021-05-12,2021-05-20,2021-05-20,0,,06/13/2022 1:39:11 PM
5269,PRO-113-VNC-20_A,ARC-PJM-MGMT-01,Architecture,Project Management,Project Management,Project and team management,,(73),2021-05-12,2021-05-20,2021-05-31,0,,06/13/2022 1:39:11 PM
5270,PRO-113-VNC-21,ARC-MOD-NEWM-01,Architecture,Modelling,New Model,Stage 1 - Create As-built model and documentation,,"(190),(169)",2021-05-12,2021-05-14,2021-05-14,0,,06/13/2022 1:39:11 PM
5271,PRO-113-VNC-21,ARC-MOD-NEWM-02,Architecture,Modelling,New Model,Stage 1 - QC as-built model and documentation,,"(73),(190)",2021-05-12,2021-05-14,2021-05-14,0,,06/13/2022 1:39:11 PM
5272,PRO-113-VNC-21,ARC-MOD-NEWM-03,Architecture,Modelling,New Model,Stage 2 - Create propose architecture design model and documentation,,"(139),(112),(169),(185),(227)",2021-06-16,2021-06-18,2022-03-30,0,,06/13/2022 1:39:11 PM
5273,PRO-113-VNC-21,ARC-PJM-MGMT-01,Architecture,Project Management,Project Management,Project and team management,,(73),2021-05-12,2021-05-14,2021-05-14,0,,06/13/2022 1:39:11 PM
5274,PRO-113-VNC-22,ARC-MOD-NEWM-01,Architecture,Modelling,New Model,Stage 2 - Create propose architecture design model and documentation,,"(139),(112),(169)",2021-05-21,2021-05-28,2021-05-28,0,,06/13/2022 1:39:11 PM
5275,PRO-113-VNC-22,ARC-MOD-NEWM-02,Architecture,Modelling,New Model,Stage 2 - QC- Propose architecture design model and documentation,,"(73),(169)",2021-05-21,2021-05-28,2021-05-28,0,,06/13/2022 1:39:11 PM
5276,PRO-113-VNC-22,ARC-PJM-MGMT-01,Architecture,Project Management,Project Management,Project and team management,,(73),2021-05-21,2021-05-28,2021-05-28,0,,06/13/2022 1:39:11 PM
5277,PRO-113-VNC-23,ARC-MOD-NEWM-01,Architecture,Modelling,New Model,Stage 1 - Create As-built model and documentation,,"(112),(139),(169)",2021-05-31,2021-06-02,2021-06-02,0,,06/13/2022 1:39:11 PM
5278,PRO-113-VNC-23,ARC-MOD-NEWM-02,Architecture,Modelling,New Model,Stage 1 - QC as-built model and documentation,,"(73),(169)",2021-05-31,2021-06-02,2021-06-02,0,,06/13/2022 1:39:11 PM
5279,PRO-113-VNC-23,ARC-MOD-NEWM-03,Architecture,Modelling,New Model,Stage 2 - Create propose architecture design model and documentation,,"(112),(226)",2021-06-23,2021-06-23,2022-03-30,0,,06/13/2022 1:39:11 PM
5280,PRO-113-VNC-23,ARC-PJM-MGMT-01,Architecture,Project Management,Project Management,Project and team management,,(73),2021-05-31,2021-06-02,2021-06-02,0,,06/13/2022 1:39:11 PM
5281,PRO-113-VNC-23,OTH-PJM-MGMT-01,Others,Project Management,Project Management,01. BIM MANAGEMENT - DOCUMENTATION FOR BIM SYSTEM,,,2021-08-02,2021-08-05,2022-03-30,0,,06/13/2022 1:39:11 PM
5282,PRO-113-VNC-24,ARC-MOD-NEWM-01,Architecture,Modelling,New Model,Stage 1 - Create As-built model and documentation,,"(112),(139),(169)",2021-06-02,2021-06-04,2022-03-30,0,,06/13/2022 1:39:11 PM
5283,PRO-113-VNC-24,ARC-MOD-NEWM-02,Architecture,Modelling,New Model,Stage 1 - QC as-built model and documentation,,"(73),(169)",2021-06-02,2021-06-04,2022-03-30,0,,06/13/2022 1:39:11 PM
5284,PRO-113-VNC-24,ARC-MOD-NEWM-03,Architecture,Modelling,New Model,Stage 2 - Create propose architecture design model and documentation,,"(112),(227)",2021-07-05,2021-07-07,2022-03-30,0,,06/13/2022 1:39:11 PM
5285,PRO-113-VNC-24,ARC-MOD-NEWM-04,Architecture,Modelling,New Model,Stage 2 - QC- Propose architecture design model and documentation,,(73),2021-07-05,2021-07-08,2022-03-30,0,,06/13/2022 1:39:11 PM
